Num,BLOCKNUM,Total_FullTime_Jobs,Total_PartTime_Jobs,Total_Jobs,Businesses,Internal_FloorArea,PERIMETER,Shape__Area,Shape__Length,suburb,jobs_sqm
693,628,1813,152,1965,11,79942.03917,807.381,0.00000336,0.007728409,"Redfern, Erskineville and Macdonaldtown",0.02
694,632,11,4,15,2,18005.77676,621.478,0.00000148,0.005842826,"Redfern, Erskineville and Macdonaldtown",0
695,799,10,3,13,4,4619.093742,294.206,0.000000384,0.003024965,"Redfern, Erskineville and Macdonaldtown",0
696,818,3,2,5,1,3194.991329,265.488,0.000000284,0.002766338,Camperdown,0
697,493,75,19,94,22,15928.48343,425.794,0.00000107,0.00425971,"Darlinghurst and Surry Hill",0.01
698,633,5,3,8,1,9952.787775,391.176,0.000000919,0.003863416,"Redfern, Erskineville and Macdonaldtown",0
699,634,7,0,7,4,54057.28546,567.365,0.00000192,0.005615467,"Redfern, Erskineville and Macdonaldtown",0
700,1100,60,13,73,6,14728.55145,521.872,0.00000125,0.004946836,Alexandria,0
701,139,234,259,493,87,29841.2006,467.073,0.000000838,0.004377718,"Sydney CBD",0.02
702,1104,52,21,73,7,19542.4593,551.191,0.00000136,0.005239787,Alexandria,0
703,490,149,7,156,12,11752.07173,253.529,0.000000274,0.002397102,"Darlinghurst and Surry Hill",0.01
704,1109,78,0,78,2,12612.75941,369.836,0.000000465,0.003532345,Alexandria,0.01
705,1105,11,21,32,8,10823.78846,520.221,0.00000125,0.004944632,Alexandria,0
706,489,298,37,335,38,14289.78326,157.778,0.000000363,0.002745479,"Darlinghurst and Surry Hill",0.02
707,1107,0,1,1,1,15270.30844,501.904,0.0000012,0.004769336,Alexandria,0
708,656,0,1,1,1,506.840175,552.371,0.00000131,0.005239141,"Redfern, Erskineville and Macdonaldtown",0
709,1106,100,173,273,21,17944.05016,534.267,0.00000132,0.005092498,Alexandria,0.02
710,669,59,17,76,9,11370.36404,405.396,0.000000617,0.003895275,"Redfern, Erskineville and Macdonaldtown",0.01
711,667,32,16,48,8,14456.07958,506.815,0.000000917,0.005277462,"Redfern, Erskineville and Macdonaldtown",0
712,668,5,0,5,0,19935.43136,352.002,0.000000332,0.002994681,"Redfern, Erskineville and Macdonaldtown",0
713,672,6,12,18,2,4252.593004,386.511,0.000000474,0.00375961,"Redfern, Erskineville and Macdonaldtown",0
714,673,6,10,16,1,5965.314695,456.91,0.000000724,0.004527495,"Redfern, Erskineville and Macdonaldtown",0
715,670,185,33,218,12,5237.821228,328.035,0.000000369,0.003362044,"Redfern, Erskineville and Macdonaldtown",0.04
716,674,6,5,11,1,9589.866624,489.181,0.000000834,0.005168667,"Redfern, Erskineville and Macdonaldtown",0
717,666,13,6,19,1,3601.13663,242.465,0.000000217,0.002546728,"Redfern, Erskineville and Macdonaldtown",0.01
718,671,5,3,8,1,14831.28456,363.018,0.00000066,0.003539255,"Redfern, Erskineville and Macdonaldtown",0
719,64,1206,159,1365,32,41562.25556,285.765,0.000000452,0.0029133,"Sydney CBD",0.03
720,498,119,29,148,19,17396.33374,538.072,0.00000162,0.005195749,"Darlinghurst and Surry Hill",0.01
721,1099,17,3,20,2,6963.503108,491.271,0.00000124,0.004791331,Alexandria,0
722,1101,143,34,177,24,22553.97232,573.316,0.00000143,0.00546056,Alexandria,0.01
723,1102,319,141,460,44,30928.23551,640.088,0.00000204,0.006255781,Alexandria,0.01
724,1164,28,7,35,3,12168.67481,500.844,0.00000116,0.005182759,Alexandria,0
725,531,69,17,86,13,8653.206474,367.874,0.00000081,0.003687621,"Darlinghurst and Surry Hill",0.01
726,718,49,77,126,17,24811.61132,708.276,0.00000263,0.007239119,"Redfern, Erskineville and Macdonaldtown",0.01
727,1096,326,298,624,19,37859.26226,911.179,0.00000479,0.00892785,Alexandria,0.02
728,35,2221,394,2615,70,107800.1877,401.654,0.000000964,0.004024129,"Sydney CBD",0.02
729,719,29,35,64,5,7634.503779,343.837,0.00000067,0.003345801,"Redfern, Erskineville and Macdonaldtown",0.01
730,1255,32,6,38,2,8591.918981,1071.149,0.00000191,0.006201018,Zetland,0
731,1098,71,7,78,9,35166.62126,901.253,0.00000358,0.008804889,Alexandria,0
732,720,4,5,9,2,1877.303409,234.913,0.000000346,0.002310875,"Redfern, Erskineville and Macdonaldtown",0
733,1089,64,80,144,17,64194.89572,642.514,0.00000195,0.006058876,Alexandria,0
734,675,29,17,46,3,13832.51064,542.432,0.00000118,0.00529942,"Redfern, Erskineville and Macdonaldtown",0
735,676,0,0,0,0,8416.465404,424.682,0.000000854,0.004117048,"Redfern, Erskineville and Macdonaldtown",0
736,677,0,0,0,0,3570.664757,261.299,0.000000295,0.002527278,"Redfern, Erskineville and Macdonaldtown",0
737,678,9,2,11,2,5435.513205,302.494,0.000000488,0.003109425,"Redfern, Erskineville and Macdonaldtown",0
738,679,41,48,89,7,10385.59094,495.994,0.000000699,0.004622922,"Redfern, Erskineville and Macdonaldtown",0.01
739,26,5809,219,6028,69,133254.2126,390.573,0.000000752,0.003796973,"Sydney CBD",0.05
740,532,160,51,211,12,8384.476407,292.905,0.000000491,0.002901298,"Darlinghurst and Surry Hill",0.03
741,646,25,5,30,6,12655.23097,883.57,0.00000289,0.008672275,"Redfern, Erskineville and Macdonaldtown",0
742,1097,582,225,807,16,58226.82213,1229.063,0.00000751,0.012223326,Alexandria,0.01
743,747,27,40,67,10,12333.25587,564.609,0.00000114,0.00581541,"Redfern, Erskineville and Macdonaldtown",0.01
744,748,21,20,41,10,13635.58252,401.123,0.000000819,0.004081535,"Redfern, Erskineville and Macdonaldtown",0
745,665,69,12,81,15,60866.80804,2051.057,0.0000108,0.021403461,"Redfern, Erskineville and Macdonaldtown",0
746,684,47,26,73,17,13814.81275,471.664,0.00000108,0.004832541,"Redfern, Erskineville and Macdonaldtown",0.01
747,499,447,159,606,51,26623.96208,457.568,0.00000125,0.004467232,"Darlinghurst and Surry Hill",0.02
748,685,36,11,47,1,4922.997111,288.664,0.000000313,0.002987396,"Redfern, Erskineville and Macdonaldtown",0.01
749,686,26,2,28,9,13653.38918,538.8,0.00000131,0.005533198,"Redfern, Erskineville and Macdonaldtown",0
750,1090,1073,284,1357,99,122522.4428,1504.459,0.0000129,0.015139385,Alexandria,0.01
751,1110,329,87,416,22,27220.73652,705.017,0.00000285,0.006980152,Alexandria,0.02
752,1111,71,54,125,10,30413.08791,554.555,0.00000155,0.005304406,Alexandria,0
753,869,0,0,0,0,28574.29799,1010.59,0.00000395,0.010502799,Camperdown,0
754,868,69,35,104,6,41350.7494,3887.3,0.0000227,0.039841796,Camperdown,0
755,730,63,47,110,12,6476.55011,344.559,0.000000686,0.003349255,"Redfern, Erskineville and Macdonaldtown",0.02
756,43,4182,340,4522,207,140264.304,494.203,0.0000011,0.00491522,"Sydney CBD",0.03
757,370,441,84,525,8,48912.62259,1601.099,0.0000135,0.016036782,"Moore Park",0.01
758,534,63,22,85,6,13755.55883,517.388,0.00000109,0.004910269,"Darlinghurst and Surry Hill",0.01
759,732,16,10,26,5,8979.476585,613.571,0.000000641,0.005687206,"Redfern, Erskineville and Macdonaldtown",0
760,1094,394,245,639,24,77515.14881,1430.866,0.00000934,0.014029381,Alexandria,0.01
761,1103,57,67,124,10,8925.86366,529.083,0.000000908,0.005025399,Alexandria,0.01
762,1108,43,33,76,6,15402.69505,491.586,0.00000128,0.004754198,Alexandria,0
763,1112,74,32,106,9,23990.81748,550.367,0.00000151,0.005239424,Alexandria,0
764,1114,44,9,53,4,41159.91561,598.417,0.00000174,0.005727203,Alexandria,0
765,1014,9,3,12,4,18698.42563,662.946,0.00000161,0.006491329,Alexandria,0
766,1115,5,0,5,1,5946.978421,592.119,0.000000708,0.004828813,Alexandria,0
767,1015,7,2,9,1,21208.48895,677.048,0.00000177,0.006646336,Alexandria,0
768,483,302,162,464,12,9929.686707,213.081,0.000000167,0.001982194,"Darlinghurst and Surry Hill",0.05
769,739,27,48,75,14,4465.374846,299.618,0.000000358,0.00285763,"Redfern, Erskineville and Macdonaldtown",0.02
770,1116,89,51,140,16,12688.99063,590.914,0.00000145,0.005860878,Alexandria,0.01
771,740,47,73,120,13,14696.81452,453.204,0.000000756,0.00429878,"Redfern, Erskineville and Macdonaldtown",0.01
772,1016,52,129,181,8,24072.50061,732.958,0.00000245,0.007271209,Alexandria,0.01
773,70,1296,368,1664,104,54530.90367,408.743,0.000000476,0.003174439,"Sydney CBD",0.03
774,537,177,36,213,8,13563.91935,468.044,0.00000111,0.004742965,"Darlinghurst and Surry Hill",0.02
775,549,7,7,14,3,4224.126287,292.451,0.000000398,0.003038861,"Darlinghurst and Surry Hill",0
776,741,12,27,39,7,10104.96976,327.794,0.000000608,0.003245771,"Redfern, Erskineville and Macdonaldtown",0
777,863,10289,633,10922,113,303926.7774,1800.827,0.0000136,0.018023723,Camperdown,0.04
778,1030,153,42,195,32,82788.09995,1216.281,0.00000689,0.012240148,Alexandria,0
779,1031,8,10,18,4,19370.19628,397.103,0.000000869,0.003841815,Alexandria,0
780,1043,157,218,375,22,31187.81807,560.489,0.0000019,0.005590537,Alexandria,0.01
781,1044,10,10,20,3,62333.76561,561.373,0.00000171,0.005361632,Alexandria,0
782,1045,18,4,22,1,629.2465252,661.573,0.00000202,0.006333087,Alexandria,0.03
783,1046,43,7,50,2,59781.92474,1082.645,0.00000584,0.010843737,Alexandria,0
784,1049,15,3,18,4,19138.55229,716.177,0.00000163,0.007241485,Alexandria,0
785,1050,15,13,28,6,18504.0546,623.419,0.00000172,0.005898124,Alexandria,0
786,1079,1,0,1,0,34762.97308,467.948,0.00000106,0.004386236,Alexandria,0
787,484,733,20,753,38,19187.81228,310.454,0.000000454,0.003060624,"Darlinghurst and Surry Hill",0.04
788,538,5,2,7,2,9872.386143,502.863,0.000000884,0.005120996,"Darlinghurst and Surry Hill",0
789,700,41,38,79,13,5966.225297,207.194,0.000000199,0.002098188,"Redfern, Erskineville and Macdonaldtown",0.01
790,12,431,247,678,26,18994.96309,1101.478,0.00000265,0.010642245,"Sydney CBD",0.04
791,61,4000,344,4344,100,165687.0161,546.248,0.00000143,0.005187205,"Sydney CBD",0.03
792,1032,25,10,35,6,13936.77404,411.597,0.000000916,0.004002728,Alexandria,0
793,1033,0,0,0,0,209.8757222,834.387,0.00000399,0.008434343,Alexandria,0
794,1038,89,14,103,16,23541.0354,785.057,0.00000217,0.007650213,Alexandria,0
795,1051,2,8,10,1,17792.11322,605.929,0.0000015,0.005714965,Alexandria,0
796,485,210,23,233,25,8062.940421,244.54,0.000000329,0.002436218,"Darlinghurst and Surry Hill",0.03
797,1052,20,10,30,5,13006.99967,413.413,0.000000915,0.004223724,Alexandria,0
798,1149,174,96,270,26,39030.59432,976.468,0.00000247,0.010009123,Alexandria,0.01
799,486,27,8,35,1,3293.54426,142.258,0.000000101,0.001437487,"Darlinghurst and Surry Hill",0.01
800,540,53,1,54,1,11884.20859,593.463,0.00000203,0.005988643,"Darlinghurst and Surry Hill",0
801,1053,7,4,11,3,7406.227372,322.413,0.000000569,0.003108914,Alexandria,0
802,48,4046,357,4403,93,87352.37307,520.142,0.000000714,0.004857895,"Sydney CBD",0.05
803,83,9075,842,9917,45,192514.077,833.238,0.0000042,0.008822001,"Sydney CBD",0.05
804,465,942,233,1175,39,69826.58455,473.912,0.000000847,0.004650497,"Darlinghurst and Surry Hill",0.02
805,468,95,138,233,29,65795.25767,375.516,0.000000815,0.003632148,"Darlinghurst and Surry Hill",0
806,54,7136,1578,8714,423,227000.1901,590.414,0.00000199,0.005705303,"Sydney CBD",0.04
807,541,27,12,39,1,5303.376574,447.587,0.0000007,0.00468909,"Darlinghurst and Surry Hill",0.01
808,542,10,8,18,3,13103.34709,478.794,0.000000946,0.004999339,"Darlinghurst and Surry Hill",0
809,543,12,1,13,6,11470.57743,486.069,0.000000966,0.00505922,"Darlinghurst and Surry Hill",0
810,687,25,6,31,2,9193.060767,560.236,0.000000742,0.005847494,"Redfern, Erskineville and Macdonaldtown",0
811,689,0,1,1,1,21457.68729,597.713,0.00000157,0.005669456,"Redfern, Erskineville and Macdonaldtown",0
812,690,26,20,46,10,11316.8385,551.117,0.00000102,0.00520138,"Redfern, Erskineville and Macdonaldtown",0
813,691,54,27,81,15,41387.92141,815.663,0.0000026,0.008017146,"Redfern, Erskineville and Macdonaldtown",0
814,692,0,3,3,2,7529.989813,330.139,0.000000639,0.003223997,"Redfern, Erskineville and Macdonaldtown",0
815,693,0,0,0,0,2835.700294,471.074,0.000000781,0.004811084,"Redfern, Erskineville and Macdonaldtown",0
816,695,58,18,76,20,18600.74775,357.277,0.000000677,0.003602321,"Redfern, Erskineville and Macdonaldtown",0
817,696,0,0,0,0,10022.6503,463.824,0.00000105,0.004447739,"Redfern, Erskineville and Macdonaldtown",0
818,697,91,35,126,22,15164.61418,576.66,0.00000125,0.005448038,"Redfern, Erskineville and Macdonaldtown",0.01
819,717,242,178,420,43,17625.09467,424.571,0.000000801,0.004437937,"Redfern, Erskineville and Macdonaldtown",0.02
820,721,314,124,438,40,32750.67371,1081.131,0.00000473,0.010429869,"Redfern, Erskineville and Macdonaldtown",0.01
821,727,24,34,58,6,8001.188857,708.715,0.000000845,0.006662545,"Redfern, Erskineville and Macdonaldtown",0.01
822,728,6,10,16,3,15296.45312,710.69,0.00000186,0.006662724,"Redfern, Erskineville and Macdonaldtown",0
823,729,102,19,121,11,10098.43025,598.58,0.000000518,0.005524297,"Redfern, Erskineville and Macdonaldtown",0.01
824,1055,20,2,22,6,59095.94681,499.698,0.00000148,0.004893881,Alexandria,0
825,1056,31,6,37,5,20782.05998,440.074,0.000000769,0.004318516,Alexandria,0
826,1057,208,96,304,28,22629.13228,793.205,0.00000213,0.007421101,Alexandria,0.01
827,1058,43,46,89,4,9061.921934,315.084,0.000000595,0.003083486,Alexandria,0.01
828,1059,490,176,666,40,58286.11195,761.707,0.00000259,0.007899178,Alexandria,0.01
829,1061,167,33,200,19,35051.41157,1036.777,0.00000537,0.010205568,Alexandria,0.01
830,1064,46,59,105,10,130504.4126,824.715,0.00000304,0.007981377,Alexandria,0
831,1065,155,87,242,22,83427.21485,634.389,0.00000222,0.006443156,Alexandria,0
832,1066,16,18,34,7,9698.892484,314.051,0.000000485,0.003180334,Alexandria,0
833,1150,43,30,73,12,47135.15066,935.271,0.00000333,0.009055864,Alexandria,0
834,1151,67,58,125,20,29614.61306,611.332,0.00000192,0.005838759,Alexandria,0
835,1152,412,215,627,69,97179.65839,1651.279,0.0000116,0.016156803,Alexandria,0.01
836,1153,650,244,894,101,91978.48394,1391.026,0.00000984,0.013782178,Alexandria,0.01
837,1154,333,172,505,70,99417.69306,1465.305,0.00000781,0.014146573,Alexandria,0.01
838,698,31,63,94,19,17421.72427,502.89,0.00000125,0.004785432,"Redfern, Erskineville and Macdonaldtown",0.01
839,993,2,6,8,1,6118.38288,1592.834,0.00000963,0.015673965,Glebe,0
840,994,0,0,0,0,0,1082.95,0.00000471,0.009990168,Glebe,0
841,995,21,15,36,3,6073.075664,962.232,0.00000186,0.009037053,Glebe,0.01
842,105,11,4,15,3,5356.048476,1147.618,0.0000085,0.011119511,"Sydney CBD",0
843,111,907,281,1188,36,99736.06387,3014.914,0.00000466,0.029111072,"Sydney CBD",0.01
844,471,86,228,314,46,34314.59403,522.374,0.00000143,0.005157915,"Darlinghurst and Surry Hill",0.01
845,544,21,23,44,6,20215.02222,594.585,0.00000139,0.005615546,"Darlinghurst and Surry Hill",0
846,1067,22,7,29,5,18793.60033,1104.14,0.00000201,0.006202393,Alexandria,0
847,1069,56,34,90,15,7302.860146,510.342,0.00000107,0.005162911,Alexandria,0.01
848,106,78,45,123,3,25522.11582,490.9,0.00000156,0.004864626,"Sydney CBD",0
849,108,26,17,43,2,16748.03366,808.771,0.00000317,0.007964247,"Sydney CBD",0
850,76,3216,953,4169,191,94603.87989,530.023,0.00000113,0.005012083,"Sydney CBD",0.04
851,699,169,146,315,49,22041.76076,640.489,0.00000167,0.006475429,"Redfern, Erskineville and Macdonaldtown",0.01
852,109,38,38,76,3,7366.474649,1098.95,0.00000747,0.010678542,"Sydney CBD",0.01
853,828,21,7,28,6,18311.4086,356.156,0.000000576,0.003409231,Camperdown,0
854,1155,1337,436,1773,146,266641.4263,2046.577,0.0000236,0.020012366,Alexandria,0.01
855,1070,220,26,246,8,44051.8107,517.798,0.00000129,0.00537051,Alexandria,0.01
856,1071,1,4,5,1,2422.73109,219.524,0.000000268,0.002214829,Alexandria,0
857,849,54,84,138,16,5441.529907,274.159,0.000000414,0.002642285,Camperdown,0.03
858,850,27,27,54,11,2083.437674,187.235,0.000000197,0.001829316,Camperdown,0.03
859,1072,108,4,112,3,16122.67948,409.687,0.000000804,0.00400376,Alexandria,0.01
860,1075,8,5,13,4,45442.51839,357.324,0.000000685,0.003434187,Alexandria,0
861,931,12,1,13,1,4306.650972,333.601,0.000000597,0.003276346,Glebe,0
862,454,481,145,626,80,55221.50805,425.794,0.000000944,0.004703146,"Darlinghurst and Surry Hill",0.01
863,857,29,39,68,13,5617.525032,254.684,0.000000369,0.002464194,Camperdown,0.01
864,1076,381,259,640,58,141281.9434,645.309,0.00000228,0.006130125,Alexandria,0
865,1077,70,13,83,5,36725.91758,432.869,0.000000964,0.004175819,Alexandria,0
866,858,38,65,103,21,8623.956732,396.214,0.000000864,0.003786589,Camperdown,0.01
867,859,2,2,4,1,7132.97487,374.158,0.000000587,0.00357142,Camperdown,0
868,113,6548,1208,7756,94,241838.8539,1137.345,0.00000488,0.010902753,"Sydney CBD",0.03
869,860,92,48,140,25,19351.28507,581.32,0.00000135,0.006028234,Camperdown,0.01
870,932,67,0,67,4,10519.96151,418.219,0.000000765,0.004128112,Glebe,0.01
871,1078,341,5,346,20,93153.84888,1748.955,0.0000153,0.017667602,Alexandria,0
872,861,43,28,71,15,5166.136221,297.44,0.0000005,0.002978623,Camperdown,0.01
873,1087,115,92,207,10,25887.65159,609.908,0.00000181,0.005922493,Alexandria,0.01
874,545,188,78,266,53,28257.57517,672.168,0.0000017,0.006307236,"Darlinghurst and Surry Hill",0.01
875,829,21,27,48,14,31344.99299,694.722,0.0000019,0.007129112,Camperdown,0
876,1156,848,207,1055,146,165044.5161,1525.682,0.0000126,0.014998705,Alexandria,0.01
877,1088,143,145,288,27,62073.587,836.402,0.00000356,0.008050451,Alexandria,0
878,55,5690,1128,6818,397,220418.1911,546.693,0.00000176,0.005307553,"Sydney CBD",0.03
879,18,344,129,473,31,22270.5597,513.872,0.00000086,0.004925263,"Sydney CBD",0.02
880,1158,317,1,318,15,39237.71331,3798.182,0.00000662,0.021288336,Alexandria,0.01
881,826,187,132,319,7,15524.48376,396.807,0.000000797,0.003990725,Camperdown,0.02
882,546,156,17,173,12,15938.3151,497.9,0.00000138,0.004955673,"Darlinghurst and Surry Hill",0.01
883,455,169,12,181,13,16840.6249,324.317,0.000000631,0.003169704,"Darlinghurst and Surry Hill",0.01
884,547,31,7,38,5,14643.47624,424.482,0.000000725,0.004332631,"Darlinghurst and Surry Hill",0
885,1117,91,49,140,16,44528.51192,601.807,0.00000224,0.005989698,Alexandria,0
886,548,18,15,33,3,8585.790649,410.216,0.000000617,0.00415571,"Darlinghurst and Surry Hill",0
887,1159,613,157,770,46,86665.5329,2102.538,0.000012,0.020274252,Alexandria,0.01
888,1160,3,1,4,1,37218.48165,558.82,0.00000137,0.005771843,Alexandria,0
889,827,260,75,335,10,44052.83385,835.938,0.00000284,0.008705985,Camperdown,0.01
890,1161,27,3,30,6,40050.90115,2763.344,0.0000424,0.026684176,Alexandria,0
891,1118,599,111,710,41,35438.83185,456.425,0.00000118,0.004423838,Alexandria,0.02
892,966,0,0,0,0,10134.47683,206.962,0.00000225,0.009224304,Glebe,0
893,787,173,23,196,18,13698.00779,389.345,0.000000621,0.004057541,"Redfern, Erskineville and Macdonaldtown",0.01
894,457,429,120,549,42,35658.06811,436.011,0.000001,0.004183418,"Darlinghurst and Surry Hill",0.02
895,788,378,31,409,33,18208.47965,397.734,0.000000834,0.004085757,"Redfern, Erskineville and Macdonaldtown",0.02
896,458,512,108,620,23,23574.47342,428.938,0.000000994,0.004104762,"Darlinghurst and Surry Hill",0.03
897,789,180,26,206,19,11952.74547,376.188,0.000000814,0.003646289,"Redfern, Erskineville and Macdonaldtown",0.02
898,791,63,20,83,10,15089.91485,346.013,0.000000625,0.003315597,"Redfern, Erskineville and Macdonaldtown",0.01
899,964,0,0,0,0,15669.24891,501.146,0.00000124,0.005094036,Glebe,0
900,963,0,0,0,0,4519.777161,374.137,0.000000489,0.003844255,Glebe,0
901,962,0,0,0,0,27327.43282,668.504,0.00000238,0.007180216,Glebe,0
902,967,7,5,12,4,31016.75876,814.312,0.00000349,0.008188872,Glebe,0
903,1122,149,48,197,8,104858.9856,1150.446,0.00000729,0.011090904,Alexandria,0
904,792,34,28,62,9,4347.790932,232.84,0.000000333,0.002325487,"Redfern, Erskineville and Macdonaldtown",0.01
905,955,0,0,0,0,13908.1185,562.031,0.00000148,0.00585965,Glebe,0
906,954,0,0,0,0,8105.126176,470.808,0.00000135,0.00476454,Glebe,0
907,961,2,18,20,1,6975.941244,320.099,0.000000477,0.003226202,Glebe,0
908,965,26,6,32,5,3626.68824,206.962,0.00000022,0.002040544,Glebe,0.01
909,29,3727,471,4198,187,169387.4103,590.487,0.00000196,0.005711113,"Sydney CBD",0.02
910,1123,181,58,239,8,65195.93663,1156.559,0.00000436,0.010997594,Alexandria,0
911,1157,593,324,917,74,153883.7007,3952.758,0.0000221,0.025386838,Alexandria,0.01
912,1139,77,88,165,30,14891.02423,522.497,0.00000145,0.005028914,Alexandria,0.01
913,169,105,85,190,8,44727.12155,458.78,0.00000114,0.004491627,"Sydney CBD",0
914,550,46,67,113,13,8284.315547,423.942,0.00000108,0.004184312,"Darlinghurst and Surry Hill",0.01
915,460,7,3,10,4,31676.73827,372.589,0.000000632,0.003847482,"Darlinghurst and Surry Hill",0
916,461,22,14,36,2,10254.42554,222.285,0.000000291,0.002243813,"Darlinghurst and Surry Hill",0
917,25,671,222,893,13,58481.7702,357.816,0.000000548,0.003438802,"Sydney CBD",0.02
918,27,746,296,1042,48,66251.62697,479.968,0.000000976,0.004530315,"Sydney CBD",0.02
919,170,40,15,55,2,69196.34066,465.756,0.00000116,0.004511863,"Sydney CBD",0
920,352,26,20,46,6,16767.1029,247.56,0.00000025,0.002420223,"Pott Point",0
921,464,387,81,468,17,63754.79488,321.484,0.000000654,0.003150746,"Darlinghurst and Surry Hill",0.01
922,830,829,143,972,13,170036.4693,1134.028,0.00000782,0.011319782,Camperdown,0.01
923,831,2,1,3,1,15479.82875,406.346,0.000000813,0.00390573,Camperdown,0
924,1140,262,48,310,42,37675.15776,672.46,0.00000281,0.006659434,Alexandria,0.01
925,953,31,16,47,5,15051.97019,619.371,0.00000191,0.006247294,Glebe,0
926,960,0,0,0,0,30846.29235,672.139,0.00000246,0.006749532,Glebe,0
927,78,7391,1849,9240,300,248264.3592,561.258,0.00000178,0.005426521,"Sydney CBD",0.04
928,171,19,11,30,5,7903.729254,363.394,0.000000517,0.003491271,"Sydney CBD",0
929,172,53,30,83,12,15553.88457,481.444,0.00000127,0.004691164,"Sydney CBD",0.01
930,353,19,6,25,8,2678.49383,172.641,0.000000145,0.001786221,"Pott Point",0.01
931,357,580,84,664,32,40580.32302,253.853,0.000000386,0.002488925,"Pott Point",0.02
932,551,44,50,94,11,5500.416721,302.766,0.000000336,0.002879521,"Darlinghurst and Surry Hill",0.02
933,552,11,0,11,2,4383.364899,345.041,0.000000644,0.003389958,"Darlinghurst and Surry Hill",0
934,585,4,5,9,2,5440.110749,313.679,0.000000569,0.003148018,"Darlinghurst and Surry Hill",0
935,832,166,106,272,6,28126.77913,456.768,0.000000947,0.004374532,Camperdown,0.01
936,833,121,49,170,8,21788.83046,601.258,0.0000014,0.00625204,Camperdown,0.01
937,834,11,16,27,6,27285.47034,555.14,0.00000108,0.005790428,Camperdown,0
938,1141,255,58,313,27,52843.3993,875.883,0.00000409,0.008672744,Alexandria,0.01
939,1142,0,0,0,0,32598.03541,651.462,0.00000196,0.006207067,Alexandria,0
940,1143,397,100,497,55,29921.97265,636.85,0.00000182,0.006054444,Alexandria,0.02
941,1303,0,0,0,0,0,689.902,0.00000563,0.010270364,"Redfern, Erskineville and Macdonaldtown",0
942,1302,2391,636,3027,15,116744.4811,715.336,0.00000304,0.007292571,"Redfern, Erskineville and Macdonaldtown",0.03
943,1301,18068,2216,20284,153,438193.105,897.486,0.00000435,0.009306166,"Redfern, Erskineville and Macdonaldtown",0.05
944,338,400,99,499,5,32476.94845,574.81,0.00000177,0.005529122,"Pott Point",0.02
945,835,97,38,135,11,18020.18357,492.081,0.00000093,0.005119889,Camperdown,0.01
946,1148,155,44,199,23,20113.63046,819.912,0.00000381,0.008162322,Alexandria,0.01
947,836,44,10,54,2,19168.78562,458.085,0.000000848,0.004761275,Camperdown,0
948,1213,77,27,104,3,123097.6403,1073.154,0.00000626,0.010717657,Zetland,0
949,1304,44,10,54,2,22694.66318,2328.383,0.00000604,0.013556288,"Redfern, Erskineville and Macdonaldtown",0
950,837,9,4,13,1,27761.36565,393.814,0.000000614,0.004081324,Camperdown,0
951,1231,38,29,67,9,53930.62494,917.626,0.00000148,0.007806464,Zetland,0
952,1232,0,0,0,0,0,263.009,0.000000391,0.002559127,Zetland,0
953,838,18,18,36,7,14098.26421,406.818,0.000000811,0.003918075,Camperdown,0
954,196,666,213,879,37,66879.52567,504.482,0.00000143,0.004939269,"Sydney CBD",0.01
955,339,664,139,803,48,49478.2507,554.655,0.00000161,0.005324469,"Pott Point",0.02
956,51,2269,302,2571,130,81645.86689,404.092,0.000000752,0.00382422,"Sydney CBD",0.03
957,1235,9,12,21,4,4237.98551,219.943,0.000000286,0.002285493,Zetland,0
958,306,14,1,15,6,46729.46483,521.062,0.00000129,0.005003144,"Pott Point",0
959,839,213,40,253,30,21799.64718,398.004,0.000000766,0.00378851,Glebe,0.01
960,1236,2,0,2,1,1580.922822,230.663,0.000000189,0.001764443,Zetland,0
961,1237,5,9,14,4,24274.07416,221.308,0.0000017,0.005301275,Zetland,0
962,340,16,10,26,6,10606.06965,456.423,0.00000119,0.004434,"Pott Point",0
963,1239,14,23,37,6,19399.16213,330.037,0.000000324,0.003133364,Zetland,0
964,840,16,27,43,7,16021.92723,361.553,0.000000495,0.003766226,Glebe,0
965,184,583,118,701,42,74584.99347,508.991,0.00000154,0.004981475,"Sydney CBD",0.01
966,343,39,52,91,6,6994.205076,305.954,0.000000512,0.003059836,"Pott Point",0.01
967,1240,27,10,37,6,43346.71368,545.447,0.00000147,0.005105496,Zetland,0
968,344,3,8,11,1,4604.116635,225.815,0.0000002,0.002134963,"Pott Point",0
969,1241,29,51,80,13,44111.69894,514.951,0.00000144,0.00527733,Zetland,0
970,841,8,11,19,6,10102.42876,402.039,0.000000772,0.004140104,Glebe,0
971,1256,3,2,5,2,11968.20973,630.18,0.00000183,0.006096217,Zetland,0
972,1242,27,15,42,7,80707.26748,711.601,0.00000207,0.006147727,Zetland,0
973,843,47,16,63,7,15052.48252,436.212,0.000000507,0.004063322,Glebe,0
974,586,106,74,180,26,19731.13457,458.034,0.00000106,0.004358034,"Darlinghurst and Surry Hill",0.01
975,59,1501,318,1819,15,150415.1652,1269.058,0.00000481,0.012098384,"Sydney CBD",0.01
976,125,2358,926,3284,55,111639.6146,531.122,0.000000925,0.00495654,"Sydney CBD",0.03
977,974,14,21,35,4,12996.36061,450.216,0.00000116,0.004514498,Glebe,0
978,973,16,13,29,4,9558.060172,446.274,0.00000115,0.004468805,Glebe,0
979,844,199,80,279,10,108894.6837,934.493,0.00000429,0.009270739,Glebe,0
