OBJECTID,BLOCKNUM,InternalFloorArea,FullTimeEmployees,PartTimeEmployees,TotalEmployees,Businesses,Shape__Area,Shape__Length
1057,1350,44065.34946964,0,0,0,0,7.22046024748124e-07,0.00596665549543131
1058,1348,4188.54931666,0,0,0,0,5.91656316828448e-07,0.00447608397942002
1059,1026,7131.21807913,0,0,0,0,5.81324002268957e-07,0.00324838672454924
1060,962,27717.55470597,0,0,0,0,2.37131689573289e-06,0.00680280764406641
1061,412,12250.93438085,0,0,0,0,2.79501364275347e-07,0.00236676748599994
1062,410,17480.23574468,0,0,0,0,5.7919169194065e-07,0.00301933963539673
1063,377,6454.78694126,0,0,0,0,5.86229361942969e-07,0.00314246867722032
1064,356,27837.51024032,0,0,0,0,4.05376795242773e-07,0.00252486945549104
1065,334,7333.28264318,0,0,0,0,2.49711774813477e-07,0.00207689120462543
1066,310,20620.55052042,0,0,0,0,1.02141393654165e-06,0.00569219217946409
1067,312,40452.24998054,0,0,0,0,1.5028044799692e-06,0.00783379047272345
1068,311,7534.49518076,0,0,0,0,2.91692231257912e-07,0.00282938512807572
1069,309,24567.43059546,0,0,0,0,2.47551088250475e-06,0.00759673514967809
1070,443,10501.42779362,0,0,0,0,7.79030415287707e-07,0.00347692338036243
1071,426,2184.63214642,0,0,0,0,1.81246377906064e-07,0.00202376023654517
1072,236,40477.09305984,0,0,0,0,1.33471439767163e-06,0.00472114166472671
1073,1203,9332.00334956,0,0,0,0,4.94581854582066e-07,0.00291017345481265
1074,1085,4380.37849962,0,0,0,0,3.7110203265911e-07,0.00325638869993808
1075,1376,18956.93410008,0,0,0,0,1.17740864880034e-06,0.00863425287098384
1076,99,,0,0,0,0,3.82337020710111e-07,0.00292427381548013
1077,197,,0,0,0,0,1.1851366252813e-06,0.00448701358884013
1078,663,,0,0,0,0,3.22826508636354e-07,0.00334786028992485
1079,1079,,0,0,0,0,1.11310464490089e-06,0.00459405866314523
1080,1253,,0,0,0,0,1.93148844118696e-06,0.00596376131209207
1081,1235,,0,0,0,0,3.00055944535416e-07,0.002161708218897
1082,1327,,0,0,0,0,7.61941464588745e-07,0.00421659589404785
1083,1362,,0,0,0,0,3.33927346218843e-07,0.00226229574930901
1084,1363,,0,0,0,0,5.28216332895681e-07,0.00360144274229991
1085,1361,,0,0,0,0,3.16385467158398e-07,0.00230482691579714
1086,559,,0,0,0,0,1.9535673345672e-07,0.00181400747964951
1087,3,,0,0,0,0,1.25036876852391e-07,0.00234833001725992
1088,506,,0,0,0,0,7.8896846389398e-08,0.00155579220594929
1089,994,,0,0,0,0,4.74318812848651e-06,0.0103911138771868
1090,996,,0,0,0,0,7.57381258154055e-07,0.0046560098833636
1091,1254,,0,0,0,0,2.17729757423513e-06,0.00769430232805836
1092,1162,,0,0,0,0,8.59895862959092e-07,0.00397737754123229
1093,1346,,0,0,0,0,2.77254548564088e-06,0.0100971907342616
1094,1344,,0,0,0,0,6.01113697484834e-07,0.00319156833473561
1095,92,,0,0,0,0,7.42670636100229e-08,0.00116108678351053
1096,397,,0,0,0,0,4.53711891168496e-07,0.00363427677235441
1097,146,,0,0,0,0,1.50264077092288e-06,0.00809172087033084
1098,202,,0,0,0,0,1.1950892258028e-06,0.00735952048896093
1099,1302,,0,0,0,0,2.80381982520339e-06,0.00713938854049115
1100,1303,,0,0,0,0,2.4052301341726e-06,0.00659595648494061
1101,1232,,0,0,0,0,3.91114554076921e-07,0.00255928268434263
1102,1375,,0,0,0,0,4.66418759970111e-06,0.0143930112237793
1103,1374,,0,0,0,0,2.08563460546429e-06,0.00602921063504275
